2019-08-31 21:16:50,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 21:04:49,b'#bumrah \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Boommm \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9 Hat trick for him \xf0\x9f\x91\x8d currently best bowler in the world\xf0\x9f\xa4\xa9\xf0\x9f\x91\x8c\xf0\x9f\x99\x8f His career best figures on the way\xf0\x9f\x98\x8e\xe2\x80\xa6 https://t.co/Uok62GhS80'
2019-08-31 21:01:14,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 20:52:12,b'IT\xe2\x80\x99S TOMORROW!\n\nSee you all bright and early tomorrow at 9am at the NishkamSWAT Royal Amritsar Cricket Cup Tourname\xe2\x80\xa6 https://t.co/3A1Dtpe2Jo'
2019-08-31 20:42:42,b'Test cricket is now officially my favorite format.\n\n#ICC #testchampionship #INDvWI'
2019-08-31 20:42:19,b'Jasprit Bumrah joins Harbhajan Singh and Irfan Pathan to claim a ha-trick in Test match cricket. #icc #bcci #INDvWI'
2019-08-31 20:41:18,b'Just in hattrick for @Jaspritbumrah93 &amp; five fer as well\n#JaspritBumrah \n#icc\n#INDvWI \n#IndianCricketTeam https://t.co/BEefbzd0Ts'
2019-08-31 20:33:32,b'#Bumrah how many test #Bumrah to reach at 1st position in #ICC ranking. \nCurrent ranking 7\nCurrent test 12\n#INDvWI #Ashes2019 #WIvIND'
2019-08-31 20:31:24,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 20:23:31,"b""RT @iamashishak: It's a test hattrick for bumrah\nWhat a champ!!!!!!\n#bumrah #icc #INDvsWI #hattrick\n@Jaspritbumrah93 @imVkohli https://t.co\xe2\x80\xa6"""
2019-08-31 20:22:46,b'RT @swamiyogeshji: @v2l2b2 Duckworth and Luis President of #ICC'
2019-08-31 20:22:26,b'@v2l2b2 Duckworth and Luis President of #ICC'
2019-08-31 20:19:07,"b""It's a test hattrick for bumrah\nWhat a champ!!!!!!\n#bumrah #icc #INDvsWI #hattrick\n@Jaspritbumrah93 @imVkohli https://t.co/fZUr4qqJvB"""
2019-08-31 20:15:11,b'What a Hatrick!!!\n\nJasprit Bumrah - you beauty! \n\n#IndvsWi\n#BCCI\n#ICC\n#WorldTestChampionship \xe2\x80\x94 watching SONY TEN 1'
2019-08-31 20:13:13,b'Boom boom @Jaspritbumrah93 can we get 10WI for the second time after @anilarch sir. \n#ViratKohli\n#icc\n#bcci\n#INDvsWI'
2019-08-31 20:10:52,b'What a Hatrick!!! \n\nJasprit Bumrah - you beauty! \n\n#IndvsWi\n#BCCI\n#ICC\n#WorldTestChampionship \xe2\x80\x94 watching SONY TEN 1'
2019-08-31 20:09:32,b'Very soon @Jaspritbumrah93 is going to grab the no. 1 spot on ICC test ranking \xf0\x9f\x8f\x8f\n#INDvsWI #Bumrah #Hattrick #ICC #Cricket'
2019-08-31 20:02:01,b'@windiescricket batsmen in turmoil against the @BCCI bowlers.\n13/3\n#WIvIND #WasteIndies #ICC'
2019-08-31 19:59:02,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 19:56:40,b'RT @akshayharlikar: Pic 1: Ishant Sharma we Expected \xf0\x9f\x99\x84\xf0\x9f\x99\x84\nPic2: Ishant Sharma in Reality \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\n57 off 80 balls\n\n#INDvWI #IshantSharma #WIvIND #C\xe2\x80\xa6'
2019-08-31 19:26:40,"b""#WIvIND \nNo matter how many runs #hanumavihari scores in this test or in his career... He's gonna be one talent who\xe2\x80\xa6 https://t.co/WTWZ3rAfaP"""
2019-08-31 19:08:58,b'@ICC Well played @Hanumavihari #ICC  #BCCI #testchampionship'
2019-08-31 19:04:34,"b""Next Monday key decision from the #ICC Appeals Chamber on the #Gaza Flotilla case. Was the Prosecutor's decision no\xe2\x80\xa6 https://t.co/kuER2cFsUx"""
2019-08-31 19:04:25,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 19:02:47,b'Well it seems beautiful when hard work beats talent.\n\n#RohitvsVihari.\n#INDvWI #BCCI #ICC'
2019-08-31 18:58:59,b'Pic 1: Ishant Sharma we Expected \xf0\x9f\x99\x84\xf0\x9f\x99\x84\nPic2: Ishant Sharma in Reality \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\n57 off 80 balls\n\n#INDvWI #IshantSharma\xe2\x80\xa6 https://t.co/aWeIPmu0qw'
2019-08-31 18:58:19,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:56:03,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:55:48,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:55:20,b'Pic 1: Ishant Sharma I Accepted\nPic2: Ishant Sharma in Reality \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\n\n#INDvWI #IshantSharma #WIvIND #Cricket #ICC\xe2\x80\xa6 https://t.co/GildPiUiVQ'
2019-08-31 18:47:29,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:46:43,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:43:20,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:41:06,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
2019-08-31 18:39:13,"b'RT @IntlCrimCourt: Situation on the Registered Vessels of Comoros, Greece and Cambodia: #ICC Appeals Chamber to rule on Prosecutor\xe2\x80\x99s appeal\xe2\x80\xa6'"
2019-08-31 18:38:35,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:35:24,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:34:31,"b'1s WIN BY 6 WKTS! After bowling @TringParkCC out for 174 (Mistry 3-20, Stagg 3-48) we chased it in 38 overs! (S.Gib\xe2\x80\xa6 https://t.co/lu6rstFOOW'"
2019-08-31 18:34:24,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:27:26,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:26:00,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:25:29,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:24:24,"b'RT @IntlCrimCourt: Situation on the Registered Vessels of Comoros, Greece and Cambodia: #ICC Appeals Chamber to rule on Prosecutor\xe2\x80\x99s appeal\xe2\x80\xa6'"
2019-08-31 18:24:15,"b'RT @halyapuff: #Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\nhttps://t.co/fC\xe2\x80\xa6'"
2019-08-31 18:24:00,"b'#Russia backed #Donbas militant admits to bombing civilians in #Yasenata, eastern #Ukraine \n#HagueCourt #ICC\xe2\x80\xa6 https://t.co/isia2Q3C2g'"
